assay_chembl_id,canonical_smiles,document_chembl_id,molecule_chembl_id,standard_units,standard_value,units,value,IC50_nM,pIC50
CHEMBL3888798,CC1Cc2[nH]c(-c3cccc4ccc(Nc5ccccc5)nc34)cc2C(=O)N1,CHEMBL3886836,CHEMBL3946958,nM,34.2,nM,34.2,34.2,7.465973893943865
CHEMBL3888798,CC1CNC(=O)c2cc(-c3cccc4ccc(Nc5ccccc5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3933369,nM,4.0,nM,4.0,4.0,8.397940008672037
CHEMBL3888798,CC[C@H]1CNC(=O)c2cc(-c3cccc4ccc(Nc5ccccc5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3973604,nM,2.8,nM,2.8,2.8,8.55284196865778
CHEMBL3888798,O=C1NCCc2[nH]c(-c3cccc4cnc(C5(c6ccccc6)CC5)nc34)cc21,CHEMBL3886836,CHEMBL3945081,nM,17.9,nM,17.9,17.9,7.747146969020107
CHEMBL3888798,CC(c1ccccc1)c1ccc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3898587,nM,23.6,nM,23.6,23.6,7.627087997029894
CHEMBL3888798,CCC1CNC(=O)c2cc(-c3cccc4cc(C)c(Nc5ccccc5)nc34)[nH]c21,CHEMBL3886836,CHEMBL3889660,nM,1.9,nM,1.9,1.9,8.721246399047171
CHEMBL3888798,O=C1NCCc2[nH]c(-c3cccc4cnc(Nc5ccccc5)nc34)cc21,CHEMBL3886836,CHEMBL3936246,nM,13.5,nM,13.5,13.5,7.8696662315049934
CHEMBL3888800,Nc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1Oc1ccccc1,CHEMBL3886836,CHEMBL3934584,nM,1.8,nM,1.8,1.8,8.744727494896694
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCN(C(=O)OC(C)(C)C)CC1,CHEMBL3886836,CHEMBL3943561,nM,34.9,nM,34.9,34.9,7.45717457304082
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCN(C(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3963379,nM,116.0,nM,116.0,116.0,6.935542010773082
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCN(C(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3948887,nM,144.0,nM,144.0,144.0,6.841637507904751
CHEMBL3888800,CC(=O)N1CCC(Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)CC1,CHEMBL3886836,CHEMBL3948078,nM,24.4,nM,24.4,24.4,7.61261017366127
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCCN(C(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3957539,nM,220.0,nM,220.0,220.0,6.657577319177793
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCCN(C(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3986236,nM,403.0,nM,403.0,403.0,6.394694953858891
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCNCC1,CHEMBL3886836,CHEMBL3901085,nM,2.4,nM,2.4,2.4,8.619788758288394
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@@H]1N,CHEMBL3886836,CHEMBL3910979,nM,2.9,nM,2.9,2.9,8.537602002101044
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCNC1,CHEMBL3886836,CHEMBL3910145,nM,3.0,nM,3.0,3.0,8.522878745280337
CHEMBL3888800,CC(=O)N[C@@H]1CC[C@@H]1Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3986065,nM,38.3,nM,38.3,38.3,7.416801226031377
CHEMBL3888800,COC(=O)C(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3956734,nM,54.3,nM,54.3,54.3,7.265200170411153
CHEMBL3888800,CC(=O)N[C@@H]1CC[C@@H]1Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3986065,nM,180.0,nM,180.0,180.0,6.7447274948966935
CHEMBL3888800,CC(=O)N[C@@H]1CC[C@@H]1Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3986065,nM,25.7,nM,25.7,25.7,7.590066876668706
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C(=O)O,CHEMBL3886836,CHEMBL3892131,nM,191.0,nM,191.0,191.0,6.718966632752273
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCNC1,CHEMBL3886836,CHEMBL3914616,nM,26.4,nM,26.4,26.4,7.578396073130169
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C(N)=O,CHEMBL3886836,CHEMBL3981216,nM,22.7,nM,22.7,22.7,7.6439741428068775
CHEMBL3888800,COCC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3965003,nM,5.4,nM,5.4,5.4,8.267606240177031
CHEMBL3888800,C=C(c1cc2c([nH]1)CCNC2=O)c1nc(N[C@@H]2CCN(C(C)=O)C2)c(C)nc1C,CHEMBL3886836,CHEMBL3976384,nM,34.5,nM,34.5,34.5,7.462180904926726
CHEMBL3888800,CC(=O)N1CC[C@H](Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)C1,CHEMBL3886836,CHEMBL3895552,nM,72.8,nM,72.8,72.8,7.137868620686962
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)C,CHEMBL3886836,CHEMBL3970207,nM,0.7,nM,0.7,0.7,9.154901959985743
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCCC1,CHEMBL3886836,CHEMBL3956884,nM,0.6,nM,0.6,0.6,9.221848749616356
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N(C)C(C)C,CHEMBL3886836,CHEMBL3891287,nM,6.1,nM,6.1,6.1,8.214670164989233
CHEMBL3888800,CCNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3951627,nM,1.7,nM,1.7,1.7,8.769551078621726
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)N,CHEMBL3886836,CHEMBL3980532,nM,6.3,nM,6.3,6.3,8.200659450546418
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCOC1,CHEMBL3886836,CHEMBL3979545,nM,6.1,nM,6.1,6.1,8.214670164989233
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CC(O)C1,CHEMBL3886836,CHEMBL3905697,nM,1.9,nM,1.9,1.9,8.721246399047171
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)C(C)C,CHEMBL3886836,CHEMBL3967917,nM,1.8,nM,1.8,1.8,8.744727494896694
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCS(=O)(=O)C1,CHEMBL3886836,CHEMBL3896761,nM,20.5,nM,20.5,20.5,7.688246138944246
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCCNC1,CHEMBL3886836,CHEMBL3926862,nM,1.2,nM,1.2,1.2,8.920818753952375
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCCNC1,CHEMBL3886836,CHEMBL3899021,nM,27.0,nM,27.0,27.0,7.568636235841013
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C3(CC3)CNC4=O)c2nc1NC1CC1,CHEMBL3886836,CHEMBL3889626,nM,3.8,nM,3.8,3.8,8.42021640338319
CHEMBL3888800,O=C1NCCc2[nH]c(-c3cccc4ccc(NC5CC5)nc34)cc21,CHEMBL3886836,CHEMBL3923078,nM,7.0,nM,7.0,7.0,8.154901959985743
CHEMBL3888800,Cc1nc2cccc(-c3cc4n(c3)CCNC4=O)c2nc1NC1(C)CC1,CHEMBL3886836,CHEMBL3978475,nM,0.961,nM,0.961,0.961,9.017276612331454
CHEMBL3888800,CC(C)CC1CNC(=O)c2cc(-c3cccc4cccnc34)[nH]c21,CHEMBL3886836,CHEMBL3893318,nM,278.0,nM,278.0,278.0,6.555955204081924
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCC1,CHEMBL3886836,CHEMBL3960320,nM,0.8,nM,0.8,0.8,9.096910013008056
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N1CCC1,CHEMBL3886836,CHEMBL3937248,nM,19.7,nM,19.7,19.7,7.705533773838407
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCC[C@H](N)C1,CHEMBL3886836,CHEMBL3958307,nM,3.5,nM,3.5,3.5,8.455931955649724
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@H](N)C1,CHEMBL3886836,CHEMBL3966072,nM,1.4,nM,1.4,1.4,8.853871964321762
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CC[C@H](N)C1,CHEMBL3886836,CHEMBL3966072,nM,0.4,nM,0.4,0.4,9.397940008672037
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1,CHEMBL3886836,CHEMBL3904282,nM,0.6,nM,0.6,0.6,9.221848749616356
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CC(F)(F)C1,CHEMBL3886836,CHEMBL3903663,nM,4.6,nM,4.6,4.6,8.337242168318426
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(CO)CCC1,CHEMBL3886836,CHEMBL3916316,nM,3.0,nM,3.0,3.0,8.522878745280337
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)C,CHEMBL3886836,CHEMBL3940808,nM,0.6,nM,0.6,0.6,9.221848749616356
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC(C)(C)O,CHEMBL3886836,CHEMBL3925309,nM,8.7,nM,8.7,8.7,8.060480747381382
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CN(C(=O)OC(C)(C)C)C1,CHEMBL3886836,CHEMBL3952993,nM,33.0,nM,33.0,33.0,7.481486060122112
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CNC1,CHEMBL3886836,CHEMBL3933668,nM,5.9,nM,5.9,5.9,8.229147988357855
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1OC1CCC1,CHEMBL3886836,CHEMBL3905644,nM,12.3,nM,12.3,12.3,7.910094888560602
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1OCC(C)(C)C,CHEMBL3886836,CHEMBL3942637,nM,44.7,nM,44.7,44.7,7.349692476868063
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCCCC1,CHEMBL3886836,CHEMBL3918209,nM,1.5,nM,1.5,1.5,8.823908740944319
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C(C)CNC4=O)c2nc1F,CHEMBL3886836,CHEMBL3947213,nM,758.0,nM,758.0,758.0,6.120330794367947
CHEMBL3888800,CCCCNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3809623,nM,1.7,nM,1.7,1.7,8.769551078621726
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C(C)CNC4=O)c2nc1F,CHEMBL3886836,CHEMBL3947213,nM,0.5,nM,0.5,0.5,9.301029995663981
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C(C)CNC4=O)c2nc1F,CHEMBL3886836,CHEMBL3947213,nM,0.7,nM,0.7,0.7,9.154901959985743
CHEMBL3888800,CC(C)(C)Nc1cnc2cccc(-c3cc4n(c3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3922362,nM,1.4,nM,1.4,1.4,8.853871964321762
CHEMBL3888800,Cc1nc2cccc(-c3cc4n(c3)CCNC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3913500,nM,3.5,nM,3.5,3.5,8.455931955649724
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCOC1,CHEMBL3886836,CHEMBL3980526,nM,2.8,nM,2.8,2.8,8.55284196865778
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCC(=O)NC1,CHEMBL3886836,CHEMBL3906819,nM,26.2,nM,26.2,26.2,7.581698708680254
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCNC1=O,CHEMBL3886836,CHEMBL3952715,nM,41.8,nM,41.8,41.8,7.3788237182249645
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CO,CHEMBL3886836,CHEMBL3963838,nM,1.7,nM,1.7,1.7,8.769551078621726
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CC1,CHEMBL3886836,CHEMBL3957954,nM,0.3,nM,0.3,0.3,9.522878745280337
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCOCC1,CHEMBL3886836,CHEMBL3892409,nM,5.6,nM,5.6,5.6,8.2518119729938
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCC(O)C1,CHEMBL3886836,CHEMBL3976306,nM,3.5,nM,3.5,3.5,8.455931955649724
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCCC1O,CHEMBL3886836,CHEMBL3964978,nM,4.5,nM,4.5,4.5,8.346787486224656
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3886836,CHEMBL3949174,nM,4.0,nM,4.0,4.0,8.397940008672037
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCOC1,CHEMBL3886836,CHEMBL3980526,nM,2.1,nM,2.1,2.1,8.67778070526608
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCCOC1,CHEMBL3886836,CHEMBL3980526,nM,4.0,nM,4.0,4.0,8.397940008672037
CHEMBL3888800,CC(C)(C)Nc1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3926782,nM,0.3,nM,0.3,0.3,9.522878745280337
CHEMBL3888800,CC1(Nc2cnc3cccc(-c4cc5c([nH]4)CCNC5=O)c3n2)CC1,CHEMBL3886836,CHEMBL3965643,nM,0.3,nM,0.3,0.3,9.522878745280337
CHEMBL3888800,CC1(C)CCCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3935709,nM,2.3,nM,2.3,2.3,8.638272163982407
CHEMBL3888800,CC1(C)COCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3963777,nM,3.2,nM,3.2,3.2,8.494850021680094
CHEMBL3888800,CC1(C)CN(c2cnc3cccc(-c4cc5c([nH]4)CCNC5=O)c3n2)CCN1,CHEMBL3886836,CHEMBL3948083,nM,58.0,nM,58.0,58.0,7.236572006437063
CHEMBL3888800,CN(c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1)C(C)(C)C,CHEMBL3886836,CHEMBL3985398,nM,0.7,nM,0.7,0.7,9.154901959985743
CHEMBL3888800,CC1(C)CCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3956736,nM,0.8,nM,0.8,0.8,9.096910013008056
CHEMBL3888800,CC1(C)CNCCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3977800,nM,5.3,nM,5.3,5.3,8.275724130399212
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N,CHEMBL3886836,CHEMBL3910799,nM,17.4,nM,17.4,17.4,7.7594507517174005
CHEMBL3888800,CNc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C,CHEMBL3886836,CHEMBL3972842,nM,4.1,nM,4.1,4.1,8.387216143280265
CHEMBL3888800,CCN(c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1)C(C)(C)C,CHEMBL3886836,CHEMBL3901766,nM,0.1,nM,0.1,0.1,10.0
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1SC(C)(C)C,CHEMBL3886836,CHEMBL3900670,nM,4.3,nM,4.3,4.3,8.366531544420413
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N(C)C(C)(C)C,CHEMBL3886836,CHEMBL3925198,nM,2.1,nM,2.1,2.1,8.67778070526608
CHEMBL3888800,CC1(C)CCN1c1cnc2cccc(-c3cc4c([nH]3)CCNC4=O)c2n1,CHEMBL3886836,CHEMBL3985959,nM,0.8,nM,0.8,0.8,9.096910013008056
CHEMBL3888800,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C(F)(F)F,CHEMBL3886836,CHEMBL3916196,nM,2.8,nM,2.8,2.8,8.55284196865778
CHEMBL3888800,Cc1nc2cccc(-c3cc4n(c3)CCNC4=O)c2nc1NC1CC1,CHEMBL3886836,CHEMBL3927624,nM,6.9,nM,6.9,6.9,8.161150909262744
CHEMBL3888800,Cc1nc2cccc(-c3cc4n(c3)C(CCO)CNC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3949953,nM,14.5,nM,14.5,14.5,7.838631997765025
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NS(C)(=O)=O,CHEMBL3886836,CHEMBL3902617,nM,9.6,nM,9.6,9.6,8.017728766960431
CHEMBL3888800,CC(=O)N1CCC[C@@H](Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)C1,CHEMBL3886836,CHEMBL3978539,nM,68.4,nM,68.4,68.4,7.164943898279883
CHEMBL3888800,CC(=O)N1CCC[C@H](Nc2nc3c(-c4cc5c([nH]4)CCNC5=O)cccc3nc2C)C1,CHEMBL3886836,CHEMBL3939749,nM,137.0,nM,137.0,137.0,6.863279432843593
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CN(C)C1,CHEMBL3886836,CHEMBL3917176,nM,1050.0,nM,1050.0,1050.0,5.978810700930062
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C(F)(F)F,CHEMBL3886836,CHEMBL3966076,nM,2.24,nM,2.24,2.24,8.649751981665837
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H](C)C(F)(F)F,CHEMBL3886836,CHEMBL3949234,nM,27.2,nM,27.2,27.2,7.565431095965801
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H](C)C(F)(F)F,CHEMBL3886836,CHEMBL3978345,nM,4.32,nM,4.32,4.32,8.364516253185087
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C(F)(F)F)CC1,CHEMBL3886836,CHEMBL3961328,nM,0.338,nM,0.338,0.338,9.471083299722345
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC1CCC1,CHEMBL3886836,CHEMBL3986567,nM,1.23,nM,1.23,1.23,8.910094888560602
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3934918,nM,1.29,nM,1.29,1.29,8.88941028970075
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1N,CHEMBL3886836,CHEMBL3962427,nM,21.0,nM,21.0,21.0,7.6777807052660805
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC(C)(C)CO,CHEMBL3886836,CHEMBL3940464,nM,5.8,nM,5.8,5.8,8.236572006437063
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1F,CHEMBL3886836,CHEMBL3973409,nM,1690.0,nM,1690.0,1690.0,5.772113295386326
CHEMBL3888800,CSc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c(=O)n1C,CHEMBL3886836,CHEMBL3983220,nM,11.9,nM,11.9,11.9,7.924453038607469
CHEMBL3888800,Cn1c(Nc2ccccc2)nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2c1=O,CHEMBL3886836,CHEMBL3913376,nM,2.0,nM,2.0,2.0,8.698970004336019
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1OCCC(C)(C)N,CHEMBL3886836,CHEMBL3913792,nM,65.3,nM,65.3,65.3,7.185086818724926
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H](C)C1CC1,CHEMBL3886836,CHEMBL3980483,nM,1.4,nM,1.4,1.4,8.853871964321762
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H](C)C1CC1,CHEMBL3886836,CHEMBL3904800,nM,2.0,nM,2.0,2.0,8.698970004336019
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1CC(C)(C)C,CHEMBL3886836,CHEMBL3975613,nM,7.8,nM,7.8,7.8,8.10790539730952
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C(Cc3ccc(Cl)cc3)CNC4=O)c2nc1N,CHEMBL3886836,CHEMBL3941086,nM,19.1,nM,19.1,19.1,7.718966632752273
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CS(C)(=O)=O,CHEMBL3886836,CHEMBL3903730,nM,39.5,nM,39.5,39.5,7.403402904373539
CHEMBL3888800,COc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3919294,nM,5.0,nM,5.0,5.0,8.301029995663981
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(CO)CC1,CHEMBL3886836,CHEMBL3891210,nM,0.4,nM,0.4,0.4,9.397940008672037
CHEMBL3888800,CC#CCC1CNC(=O)c2cc(-c3cccc4nc(C)c(NC(C)(C)C)nc34)[nH]c21,CHEMBL3886836,CHEMBL3931746,nM,10.5,nM,10.5,10.5,7.978810700930062
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CCO,CHEMBL3886836,CHEMBL3918196,nM,1.0,nM,1.0,1.0,9.0
CHEMBL3888800,CC#CCC1CNC(=O)c2cc(-c3cccc4nc(C)c(F)nc34)[nH]c21,CHEMBL3886836,CHEMBL3897388,nM,706.0,nM,706.0,706.0,6.151195298948196
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC1(C)COC1,CHEMBL3886836,CHEMBL3894496,nM,2.8,nM,2.8,2.8,8.55284196865778
CHEMBL3888800,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1C=O,CHEMBL3886836,CHEMBL3891942,nM,11.8,nM,11.8,11.8,7.928117992693875
CHEMBL3888800,Cc1nc2nccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3919994,nM,0.8,nM,0.8,0.8,9.096910013008056
CHEMBL3888800,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N,CHEMBL3886836,CHEMBL3943301,nM,4.9,nM,4.9,4.9,8.309803919971486
CHEMBL3888800,Cc1nc2nccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3919994,nM,0.278,nM,0.278,0.278,9.555955204081924
CHEMBL3888800,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2[nH]c1=O,CHEMBL3886836,CHEMBL3918907,nM,0.0378,nM,0.0378,0.0378,10.422508200162774
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NCC1(C)CC1,CHEMBL3886836,CHEMBL3906357,nM,0.902,nM,0.902,0.902,9.044793462458058
CHEMBL3888800,CC(C)(C)Nc1nc2c(-c3cc4c([nH]3)CCNC4=O)cccc2nc1N,CHEMBL3886836,CHEMBL3943301,nM,0.305,nM,0.305,0.305,9.515700160653214
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC(C)C,CHEMBL3886836,CHEMBL3934338,nM,1.64,nM,1.64,1.64,8.785156151952302
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C[C@H](C)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3930939,nM,3.96,nM,3.96,3.96,8.402304814074487
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)C[C@@H](C)NC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3959102,nM,3.37,nM,3.37,3.37,8.47237009912866
CHEMBL3888800,Cc1nc2cccc(-c3cc4c(n3C(=O)OC(C)(C)C)CCNC4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3985049,nM,35.8,nM,35.8,35.8,7.446116973356125
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCN(C(=O)OC(C)(C)C)C4=O)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3913905,nM,65.2,nM,65.2,65.2,7.185752404268079
CHEMBL3888800,Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=S)c2nc1NC(C)(C)C,CHEMBL3886836,CHEMBL3934590,nM,2.54,nM,2.54,2.54,8.595166283380062
